ImageId,EncodedPixels
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,11313 2 11564 8 11819 9 12074 11 12330 11 12585 12 12841 11 13097 11 13353 10 13609 10 13865 9 14121 9 14378 8 14635 6 14892 5 15149 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,11333 2 11344 4 11362 5 11588 7 11598 6 11616 7 11843 18 11871 8 12098 19 12126 8 12354 19 12381 8 12609 20 12637 8 12865 20 12892 7 13121 20 13147 7 13376 21 13402 8 13632 23 13656 10 13888 34 14143 9 14153 25 14399 8 14410 24 14654 9 14666 8 14676 14 14910 8 14922 7 14932 13 15166 8 15179 5 15188 13 15422 8 15436 3 15444 12 15678 8 15701 10 15934 7 15957 10 16190 6 16213 9 16447 5 16469 8 16703 4 16726 7 16960 2 16983 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,11670 2 11925 5 12180 6 12436 7 12691 8 12947 9 13203 9 13459 9 13714 11 13970 11 14226 11 14482 11 14738 11 14994 11 15250 11 15506 11 15762 11 16018 10 16274 9 16530 8 16787 6 17044 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,13577 4 13832 6 14087 7 14343 7 14599 6 14855 6 15111 5 15369 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,14079 2 14335 2 14590 3 14846 3 15102 3 15358 3 15614 3 15870 3 16126 3 16382 3 16639 2 16896 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,14545 3 14800 5 15055 7 15311 8 15566 9 15822 9 16077 10 16333 10 16589 10 16845 10 17101 11 17357 11 17613 11 17869 11 18125 11 18381 11 18637 11 18893 10 19149 10 19405 10 19661 10 19918 9 20174 9 20430 9 20686 9 20942 9 21198 9 21454 9 21710 8 21966 8 22222 7 22478 7 22733 8 22989 8 23245 8 23501 9 23758 8 24014 9 24270 9 24526 9 24782 10 25038 10 25294 11 25550 11 25807 10 26063 10 26320 9 26577 7 26834 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,14878 1 15132 4 15388 5 15633 1 15643 6 15888 3 15898 7 16143 4 16153 9 16399 4 16409 9 16655 4 16664 10 16681 2 16910 5 16920 10 16936 4 17165 7 17175 11 17191 6 17414 14 17430 13 17447 7 17669 30 17702 8 17924 31 17958 8 18179 44 18435 44 18690 45 18946 46 19202 46 19458 46 19715 13 19730 14 19748 12 19972 11 19987 11 20005 10 20230 9 20243 9 20262 8 20488 6 20500 7 20519 6 20745 4 20758 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,15277 2 15532 4 15787 6 16043 6 16299 6 16555 6 16811 5 17068 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,15981 3 16236 4 16491 5 16747 5 17003 5 17260 3 17517 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,17221 3 17476 5 17732 5 17987 6 18243 6 18498 7 18754 7 19010 7 19265 8 19521 7 19777 7 20033 7 20289 6 20545 6 20802 4 21059 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,18044 3 18298 6 18553 7 18805 11 19059 13 19315 13 19570 14 19826 14 20081 14 20337 14 20592 14 20846 16 21099 19 21353 20 21608 5 21616 12 21863 6 21873 10 22118 7 22129 10 22373 9 22385 9 22629 9 22642 8 22884 10 22898 8 23140 10 23154 7 23396 10 23410 7 23652 9 23666 7 23908 9 23922 6 24165 8 24178 6 24421 8 24434 5 24678 6 24690 5 24934 6 24947 3 25191 4 25203 2 25447 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,18565 6 18820 7 19075 9 19330 11 19586 11 19842 11 20098 11 20354 11 20610 11 20866 10 21123 8 21380 7
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,19037 3 19291 6 19546 7 19802 7 20057 8 20313 7 20569 7 20824 7 21080 7 21336 7 21592 6 21848 6 22104 5 22360 5 22618 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,20150 4 20404 7 20660 7 20915 8 21170 10 21426 10 21681 11 21937 10 22193 10 22449 10 22704 11 22960 11 23216 12 23473 11 23729 12 23986 11 24242 11 24500 9 24757 7 25014 5 25270 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,21140 4 21394 7 21649 9 21904 10 22159 12 22415 12 22670 13 22926 13 23182 13 23438 13 23694 12 23950 12 24206 11 24462 11 24719 9 24976 7 25233 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,22781 1 23034 5 23290 7 23545 8 23801 8 24057 8 24312 9 24568 9 24823 10 25078 11 25333 12 25589 12 25844 13 26100 13 26356 13 26611 14 26862 19 27116 17 27135 2 27369 19 27392 1 27624 20 27879 20 28135 19 28391 15 28647 14 28903 14 29159 14 29415 14 29671 14 29928 13 30184 13 30440 13 30696 12 30952 12 31209 11 31465 10 31722 9 31980 6 32236 6 32493 4 32750 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,23043 2 23298 4 23553 6 23809 6 24065 7 24321 7 24577 7 24833 7 25089 7 25345 6 25601 6 25857 6 26113 5 26369 5 26625 4 26881 4 27137 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,23336 4 23583 16 23838 19 24093 21 24349 22 24605 22 24861 21 25118 19 25376 16 25635 11 25894 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,23568 6 23821 10 24075 12 24331 12 24586 13 24841 14 25097 14 25353 13 25609 13 25865 12 26121 10 26377 9 26633 8 26889 6 27146 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,25148 3 25402 6 25657 7 25912 8 26168 8 26424 7 26679 8 26935 7 27192 6 27448 5 27705 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,26717 5 26972 7 27227 9 27483 10 27738 12 27994 12 28250 12 28506 12 28762 12 29017 12 29271 14 29526 14 29782 13 30037 14 30293 12 30549 8 30805 7 31061 7 31317 8 31573 8 31829 8 32086 6 32342 6 32598 6 32855 4 33112 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,26954 2 27208 6 27463 8 27719 9 27974 10 28230 10 28485 11 28741 11 28996 12 29251 13 29507 12 29762 13 30018 12 30273 13 30529 12 30785 12 31041 12 31297 11 31553 11 31809 10 32066 8 32322 7 32580 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,27003 4 27258 9 27513 11 27769 11 28025 11 28281 11 28537 11 28794 9 29051 7 29309 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,30745 1 30998 6 31252 10 31508 11 31763 13 32019 14 32275 14 32531 15 32788 14 33045 12 33303 8
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,31498 2 31753 4 32008 6 32263 8 32519 8 32775 9 33031 9 33287 9 33543 10 33799 10 34050 2 34055 10 34305 4 34311 11 34561 6 34568 10 34817 6 34824 10 35073 6 35081 10 35329 6 35336 11 35585 19 35841 19 36097 19 36353 19 36609 19 36865 18 37121 18 37377 18 37633 18 37889 18 38145 23 38401 24 38657 25 38913 26 39169 5 39177 19 39425 5 39434 19 39681 4 39691 6 39698 11 39938 2 39948 4 39955 11 40205 2 40211 12 40468 16 40724 17 40981 17 41238 17 41495 16 41752 15 42009 14 42266 12 42523 11 42779 11 43036 10 43292 10 43548 10 43804 9 44061 8 44317 8 44574 6 44830 6 45086 5 45342 5 45598 5 45854 4 46109 5 46365 5 46622 3 46878 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,33070 2 33077 3 33324 5 33331 6 33578 15 33832 17 34086 19 34332 3 34340 21 34588 29 34843 30 35100 28 35356 27 35613 26 35870 23 36126 22 36383 20 36640 3 36645 13 36905 8 37163 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,33186 1 33439 11 33694 13 33949 15 34205 15 34461 16 34717 16 34738 2 34972 17 34993 4 35228 17 35248 6 35485 17 35503 7 35741 25 35996 27 36252 27 36507 28 36762 29 37018 29 37274 19 37294 8 37522 2 37530 19 37550 8 37777 5 37786 19 37807 7 38032 7 38042 18 38063 6 38288 8 38299 17 38320 5 38543 9 38555 16 38576 4 38795 14 38811 13 39050 15 39067 13 39305 30 39561 30 39817 30 40073 30 40330 29 40586 29 40843 28 41100 27 41357 26 41614 25 41872 23 42128 23 42385 21 42641 21 42900 7 42909 9 43158 5 43165 9 43415 3 43422 7 43678 6 43935 5 44192 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,33900 3 34154 5 34410 6 34665 7 34920 8 35176 8 35432 8 35688 8 35944 7 36200 7 36456 7 36712 6 36969 4 37226 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,34037 1 34291 4 34547 4 34802 5 35058 5 35314 5 35570 5 35826 5 36081 6 36337 6 36593 6 36848 7 37104 6 37360 6 37615 7 37870 8 38126 7 38381 8 38637 8 38892 9 39148 9 39404 9 39660 9 39916 9 40172 8 40428 8 40684 7 40940 7 41197 4 41454 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,34682 2 34936 6 35192 6 35447 8 35702 10 35958 10 36214 10 36469 11 36725 11 36981 11 37237 11 37492 11 37749 10 38005 9 38261 8 38518 7 38775 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,35150 4 35406 4 35661 5 35917 6 36173 6 36428 11 36684 12 36940 12 37196 12 37453 11 37699 2 37709 11 37954 4 37966 9 38209 5 38222 9 38465 6 38479 7 38720 8 38735 7 38976 8 38991 5 39231 9 39247 4 39487 10 39503 2 39743 10 39758 4 39998 11 40013 5 40254 11 40268 6 40510 20 40766 20 41022 19 41279 18 41536 16 41799 9 42055 9 42311 8 42566 9 42822 8 43077 9 43333 8 43589 8 43844 8 44100 8 44356 7 44611 8 44867 8 45123 7 45379 7 45635 7 45891 7 46146 7 46403 6 46659 5 46915 5 47171 4 47427 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,35521 3 35776 5 36031 7 36286 9 36541 10 36797 10 37052 12 37308 13 37564 13 37819 14 38075 14 38331 15 38586 15 38841 16 39097 14 39352 14 39608 13 39864 13 40119 14 40375 14 40631 14 40887 14 41143 14 41399 13 41655 13 41911 13 42167 13 42423 12 42679 12 42936 10 43193 8 43450 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,36312 4 36567 6 36822 8 37078 9 37334 9 37590 9 37846 9 38102 10 38358 10 38614 10 38871 9 39127 9 39384 8 39640 8 39897 6 40155 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,36608 1 36863 2 37119 2 37374 3 37630 3 37886 3 38141 4 38397 4 38652 5 38908 5 39164 5 39420 5 39676 5 39932 5 40188 5 40445 4 40702 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,37688 3 37943 4 38198 5 38453 6 38708 7 38963 8 39218 8 39474 8 39729 8 39985 8 40240 8 40496 8 40751 8 41007 8 41263 7 41518 8 41775 6 42031 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,38748 3 39002 6 39256 8 39511 9 39766 10 40021 11 40277 11 40533 11 40789 10 41045 9 41301 8 41557 7 41814 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,41600 5 41854 8 42110 9 42365 10 42621 11 42877 12 43132 13 43388 14 43644 14 43900 14 44156 14 44412 13 44668 13 44924 12 45180 11 45436 11 45692 10 45948 9 46204 9 46460 8 46716 8 46972 7 47227 8 47483 8 47738 8 47993 9 48249 8 48505 7 48761 7 49017 6 49273 6 49530 4 49786 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,41846 1 42101 3 42355 5 42611 5 42866 6 43121 8 43377 8 43632 9 43888 9 44143 10 44399 10 44655 9 44911 9 45166 10 45422 9 45678 8 45935 7 46192 5 46449 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,42709 3 42964 5 43220 5 43466 2 43475 6 43719 7 43731 6 43972 10 43987 6 44227 12 44242 7 44482 13 44498 7 44737 15 44753 8 44992 25 45247 26 45502 28 45758 28 46013 29 46269 30 46524 31 46780 17 46799 12 47036 16 47055 12 47292 15 47311 12 47549 13 47567 12 47806 11 47823 12 48062 11 48079 11 48319 10 48335 11 48575 10 48591 10 48831 10 48847 6 49086 12 49104 4 49342 12 49361 1 49598 11 49853 12 50110 10 50366 10 50623 11 50881 12 51137 14 51153 4 51393 20 51649 20 51905 19 52160 19 52416 18 52672 16 52927 17 53183 17 53439 18 53695 18 53951 18 54207 19 54464 18 54722 15 54979 14 55235 13 55491 13 55747 12 56003 10 56258 10 56514 6 56770 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,42745 4 42999 7 43254 8 43510 8 43765 9 44020 10 44276 10 44531 10 44786 11 45042 10 45297 11 45553 10 45809 10 46065 9 46321 9 46577 8 46834 6 47091 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,44129 3 44384 5 44639 6 44894 7 45150 7 45405 8 45661 8 45917 8 46172 9 46428 8 46684 8 46939 8 47195 8 47451 7 47707 7 47963 6 48220 4 48477 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,45061 2 45314 7 45569 8 45825 9 46081 10 46337 12 46593 13 46849 12 47105 9 47361 8 47617 7 47873 6 48129 6 48385 6 48641 5 48897 5 49154 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,45364 2 45618 5 45873 7 46128 8 46384 8 46640 8 46895 9 47151 9 47408 7 47664 7 47921 4 48178 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,45929 3 46185 4 46441 4 46696 5 46952 5 47208 5 47464 5 47720 5 47976 5 48233 5 48489 7 48744 10 49000 10 49256 11 49512 12 49767 14 50023 15 50279 15 50535 16 50791 16 51047 17 51303 17 51559 17 51815 18 52071 18 52327 18 52584 17 52840 7 52849 7 53097 4 53106 4
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,48357 2 48611 5 48867 5 49122 7 49378 7 49634 7 49890 6 50146 6 50403 4 50659 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,48913 2 49168 4 49423 5 49678 6 49932 8 50187 9 50442 10 50697 11 50953 11 51208 11 51464 11 51720 10 51975 10 52226 4 52231 9 52481 13 52737 11 52993 6 53249 6 53505 5 53761 5 54017 4 54273 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,48942 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,49454 3 49710 3 49965 5 50221 5 50467 4 50476 6 50722 7 50731 8 50977 17 51232 18 51487 19 51742 20 51998 20 52253 20 52508 21 52763 21 53015 19 53036 1 53269 20 53524 20 53779 21 54034 21 54290 14 54545 12 54801 11 55057 11 55312 11 55568 11 55824 10 56080 10 56336 9 56593 8 56849 7 57107 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,50505 2 50760 4 51016 4 51271 6 51527 6 51783 6 52039 6 52295 6 52550 7 52806 7 53062 7 53317 8 53573 8 53829 8 54084 9 54340 8 54596 8 54851 9 55107 9 55362 9 55618 9 55873 10 56128 11 56383 12 56638 13 56893 14 57148 15 57403 15 57658 16 57914 9 57926 4 58170 9 58184 1 58425 9 58681 9 58936 10 59192 9 59448 9 59704 9 59960 8 60217 7 60474 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,52321 3 52576 5 52831 7 53086 8 53341 10 53597 10 53852 14 54108 16 54364 18 54619 21 54875 23 55131 23 55387 23 55643 11 55656 10 55900 9 55913 9 56156 9 56170 7 56413 7 56428 4 56669 7 56926 6 57182 7 57438 8 57694 10 57949 11 58203 14 58457 17 58713 17 58968 19 59224 20 59480 21 59736 21 59992 22 60249 21 60505 22 60762 20 61018 20 61275 18 61531 15 61787 10 62042 10 62298 11 62553 13 62808 15 63064 16 63319 18 63575 18 63830 20 64086 20 64342 20 64598 20 64855 18 65111 18 65367 18 65624 16 65880 16 66135 17 66391 17 66646 18 66902 17 67158 17 67415 16 67671 16 67928 14 68190 7 68450 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,52473 1 52724 8 52979 9 53234 11 53489 12 53744 13 54000 13 54255 14 54511 13 54767 13 55023 12 55280 10 55536 9 55793 6
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,57545 5 57798 10 58051 15 58306 16 58561 18 58816 19 59071 20 59327 21 59582 22 59838 13 59852 9 60094 10 60109 8 60350 9 60365 8 60607 6 60621 9 60863 4 60877 9 61133 9 61389 8 61645 8 61902 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,57840 1 57842 1 58095 8 58350 9 58606 9 58862 9 59118 9 59374 9 59630 9 59886 8 60143 7 60400 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,58647 3 58902 5 59158 6 59170 4 59413 7 59423 8 59669 18 59925 18 60181 18 60437 18 60693 18 60949 17 61205 16 61461 16 61718 13 61975 11 62232 9 62488 9 62745 7 62995 12 63250 11 63506 10 63761 11 64017 11 64273 10 64529 10 64784 10 65040 10 65296 9 65552 7 65807 8 66063 8 66319 7 66576 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,58845 2 59099 10 59355 11 59610 12 59866 12 60122 12 60379 11 60635 11 60891 11 61148 10 61405 8 61661 8 61918 6 62175 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,60487 1 60741 5 60996 6 61251 7 61507 8 61763 8 62018 9 62274 9 62529 10 62785 9 63041 9 63297 9 63553 9 63809 10 64065 10 64321 10 64577 10 64834 8 65090 8 65346 8 65602 10 65858 10 66114 10 66370 9 66626 9 66883 6
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,62409 1 62665 2 62921 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,62771 2 63026 4 63031 3 63280 11 63535 12 63790 13 64045 14 64300 15 64556 14 64811 14 65067 14 65323 14 65579 7 65591 4 65834 8 65846 6 66090 8 66102 6 66346 7 66357 7 66602 7 66613 7 66859 5 66868 8 67116 3 67123 10 67379 10 67634 11 67890 10 68146 10 68402 10 68658 9 68914 8 69170 8 69427 6 69684 4 69941 1
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,62910 1 63163 9 63173 3 63418 14 63673 15 63929 14 64184 15 64440 11 64696 6 64953 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,63978 4 64233 6 64489 6 64744 8 65000 8 65256 8 65512 8 65765 9 66020 10 66275 11 66530 12 66785 13 67041 13 67297 13 67554 12 67810 12 68066 12 68323 11 68580 9 68837 8 69093 8 69350 6 69607 4 69864 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,64261 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,66253 6 66508 8 66762 10 67017 11 67272 11 67527 12 67783 12 68038 11 68294 10 68549 9 68806 6 69062 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,66585 3 66839 7 67094 9 67350 9 67605 10 67861 9 68117 9 68373 8 68628 8 68884 7 69140 6 69396 6 69652 5 69907 6 70163 5 70418 6 70672 7 70918 1 70927 7 71172 5 71183 8 71427 7 71438 9 71682 8 71694 9 71938 9 71950 9 72194 9 72206 9 72449 10 72462 9 72705 10 72717 10 72961 10 72973 10 73217 10 73228 10 73473 10 73484 10 73729 21 73985 21 74241 9 74251 10 74497 8 74507 10 74753 7 74764 8 75009 7 75021 7 75265 6 75277 7 75521 6 75534 6 75778 4 75790 6 76036 1 76045 6 76057 4 76301 6 76312 5 76556 6 76567 6 76811 7 76822 7 77066 7 77077 8 77322 7 77332 8 77577 7 77587 9 77833 7 77843 8 78088 8 78098 9 78344 8 78353 9 78599 19 78854 20 79110 19 79365 19 79620 20 79876 19 80132 8 80141 9 80387 8 80397 9 80643 8 80653 8 80899 7 80908 9 81155 6 81164 8 81411 6 81420 8 81666 7 81676 8
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,68428 2 68677 2 68683 4 68930 7 68938 5 69185 14 69440 16 69695 17 69950 18 70206 19 70461 20 70717 20 70973 20 71229 20 71484 21 71739 8 71752 9 71994 6 72009 7 72249 6 72265 7 72504 6 72521 7 72760 6 72777 7 73015 7 73032 9 73271 7 73284 12 73527 7 73538 14 73783 7 73793 15 74040 6 74048 16 74296 5 74304 16 74553 3 74560 16 74815 16 75071 16 75327 16 75583 10 75595 4 75839 9 75851 3 76095 9 76108 2 76352 7 76608 7 76865 5
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,68471 4 68725 7 68979 9 69234 10 69487 12 69741 14 69997 13 70252 14 70508 13 70763 13 71019 12 71275 11 71530 11 71786 10 72042 9 72298 8 72553 8 72809 7 73065 6 73321 6 73577 5 73833 4 74089 3 74345 2 74600 3 74855 4 75111 4 75366 5 75622 4 75877 5 76133 5 76389 4 76644 5 76900 5 77156 5 77411 6 77667 7 77922 8 77944 4 78177 9 78193 1 78199 5 78433 10 78447 4 78454 6 78688 11 78702 5 78709 8 78944 29 79200 28 79455 29 79711 29 79966 30 80222 29 80477 30 80732 31 80987 32 81242 33 81498 32 81754 32
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,68598 1 68852 5 69107 7 69362 9 69618 9 69873 10 70129 10 70385 10 70641 9 70896 10 71152 9 71408 8 71664 6 71920 5 72176 3 72432 3
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,68826 1 69081 2 69337 2 69593 2
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,71367 1 71621 4 71876 5 72130 7 72385 8 72640 9 72894 11 73149 12 73404 13 73659 13 73914 14 74170 14 74425 15 74680 16 74935 17 75190 18 75446 17 75702 17 75957 18 76213 18 76469 17 76725 16 76980 16 77236 15 77493 13 77750 11 78006 10 78263 8 78519 7 78535 2 78775 6 78788 6 79031 5 79041 9 79287 19 79543 19 79799 18 80054 19 80310 18 80565 18 80819 19 81074 19 81329 20 81585 19 81841 19
c472a7c4b06821e7c82aaa1205578a03126be62eb3b30516aeb2c120a7f4d006,73509 2 73764 4 74020 4 74276 4 74531 5 74787 4 75042 5 75298 5 75554 5 75810 5 76066 5 76321 6 76577 7 76833 7 77089 7 77345 7 77601 6 77857 6 78112 7 78368 6 78624 6 78879 7 79135 6 79391 6 79646 7 79902 7 80158 6 80413 7 80669 6 80924 7 81179 7 81434 8 81690 8
