ImageId,EncodedPixels
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,81170 8 81681 11 82190 16 82698 21 83209 23 83721 26 84232 30 84744 31 85256 32 85768 32 86280 32 86792 31 87304 30 87817 27 88336 17
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,86860 2 87371 4 87882 5 88393 5 88905 5 89417 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,95011 1 95523 1 96035 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,100127 5 100637 9 101147 12 101656 17 101674 1 102167 20 102678 21 103190 21 103225 3 103701 22 103734 7 104212 23 104245 8 104724 23 104755 10 105235 26 105266 11 105747 26 105776 13 106258 43 106770 42 107281 43 107348 2 107793 42 107857 7 108304 43 108367 11 108410 2 108815 44 108877 15 108920 5 109326 45 109377 4 109386 19 109430 8 109836 57 109895 22 109938 15 109954 1 110348 57 110406 24 110446 23 110859 84 110954 27 111370 29 111400 57 111465 31 111880 30 111911 59 111976 31 112390 130 112901 130 113412 132 113924 132 114435 133 114946 134 115458 133 115969 134 116481 133 116994 41 117041 84 117507 40 117556 80 118020 38 118072 75 118533 36 118586 72 119046 33 119101 38 119140 29 119558 31 119614 35 119657 23 120071 26 120127 33 120170 20 120583 24 120639 33 120684 16 121094 24 121153 30 121199 10 121606 22 121667 27 122117 19 122182 21 122628 18 122700 6 122710 4 123137 19 123183 3 123647 1 123649 18 123694 11 124154 23 124203 16 124665 21 124709 23 125176 20 125218 26 125688 18 125728 28 126198 18 126237 31 126709 17 126748 31 127220 13 127234 1 127236 1 127258 33 127730 15 127769 34 128241 16 128278 36 128752 17 128788 38 129263 18 129297 41 129774 19 129808 41 130286 19 130318 43 130798 3 130802 1 130804 3 130808 8 130830 43 131311 14 131339 11 131353 1 131355 28 131819 18 131850 45 132330 19 132361 46 132841 19 132872 46 133351 21 133381 47 133862 21 133892 47 134371 23 134403 46 134882 24 134912 1 134914 44 135393 24 135422 47 135904 25 135933 46 136416 25 136443 45 136927 72 137439 18 137461 12 137474 37 137951 9 137973 12 137986 38 138464 6 138485 52 138996 55 139508 13 139522 41 140019 14 140034 41 140531 14 140547 38 141042 15 141059 37 141554 15 141570 37 142065 16 142082 36 142577 46 142626 1 143089 45 143601 43 144112 43 144624 39 145136 37 145647 34 146159 31 146671 28 147183 20 147696 17 148208 15 148721 11 149235 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,119508 8 120018 12 120528 16 121038 20 121069 1 121548 24 121575 8 122059 37 122570 40 123081 41 123592 42 124102 44 124612 45 125122 47 125632 47 126142 48 126653 44 127163 45 127674 45 128184 46 128694 47 129205 47 129717 44 130228 43 130740 42 131251 42 131762 43 132274 42 132785 42 133296 41 133808 39 134319 38 134832 35 135344 33 135856 32 136369 30 136881 28 137394 11 137410 9 137907 8
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,125069 1 125576 2 125580 4 126087 4 126092 4 126598 5 126604 5 127109 4 127118 3 127127 3 127621 4 127631 3 127637 6 128133 3 128142 14 128645 3 128654 14 129158 1 129165 15 129670 1 129676 15 130181 4 130187 16 130693 4 130699 15 131194 27 131705 28 132216 28 132728 26 133240 21 133752 17 134268 1 134270 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,126113 3 126625 2 127137 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,155398 5 155908 8 156420 10 156931 11 157440 1 157442 13 157952 15 158464 15 158976 15 159488 15 160000 15 160516 10
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,156393 4 156902 8 157410 13 157921 15 158432 16 158942 19 159453 21 159964 22 160475 23 160986 24 161497 25 162008 26 162519 27 163030 29 163541 30 164052 31 164563 32 165074 34 165585 36 166096 37 166607 38 167118 39 167630 39 168142 38 168653 38 169165 38 169676 38 170187 38 170699 38 171210 38 171722 38 172234 37 172745 38 173257 38 173769 37 174280 38 174792 38 175304 37 175816 37 176328 37 176840 36 177352 36 177864 35 178376 34 178888 33 179401 31 179913 30 180426 27 180939 24 181453 15 181968 8
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,158249 5 158759 9 159270 11 159781 14 160292 17 160803 19 161315 21 161826 23 162336 11 162349 14 162846 12 162861 16 163356 14 163373 18 163864 17 163885 23 164375 18 164397 26 164886 19 164909 31 165397 20 165421 33 165909 20 165933 35 166420 21 166444 37 166932 21 166954 40 167443 21 167465 42 167955 2 167966 7 167976 44 168467 2 168479 6 168488 45 168979 2 168991 18 169010 36 169491 2 169503 17 169523 36 170003 3 170015 16 170036 35 170072 2 170515 4 170526 17 170549 13 170563 26 171027 8 171038 18 171063 9 171076 15 171094 7 171539 9 171549 20 171575 9 171588 12 171606 8 172052 29 172087 9 172100 11 172119 7 172564 30 172598 11 172611 12 172630 9 173077 30 173110 26 173142 10 173590 29 173622 27 173654 11 174102 29 174133 29 174165 13 174616 59 174676 15 175130 3 175134 21 175156 47 175648 18 175669 44 176164 1 176184 40 176698 7 176708 27 177225 10 177238 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,159861 13 160372 15 160875 26 161383 31 161894 33 162405 35 162909 44 163421 46 163932 48 164444 50 164955 52 165468 52 165980 52 166492 53 167005 53 167519 51 168032 51 168544 52 169057 6 169064 44 169570 4 169576 44 170089 43 170601 43 171114 42 171628 40 172142 37 172656 34 173169 33 173682 31 174196 9 174207 16 174710 4 174721 10
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,171699 3 172209 7 172714 15 173224 17 173736 18 174247 19 174759 19 175270 20 175782 20 176293 21 176804 22 177315 23 177827 23 178338 24 178849 24 179361 24 179872 24 180384 23 180895 24 181406 24 181918 24 182429 24 182940 24 183452 24 183962 25 184474 25 184984 26 185496 26 186007 27 186518 27 187029 27 187540 26 188052 25 188563 24 189075 23 189587 22 190099 21 190612 18 191125 7 191138 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,180752 2 181262 6 181770 10 182281 10 182793 9 183305 9 183817 9 184329 9 184841 10 184857 4 185353 10 185368 9 185865 11 185878 14 186376 29 186409 1 186888 36 187399 37 187910 38 188421 40 188932 40 189444 40 189956 39 190469 38 190982 9 190992 1 191005 13 191495 4 191519 10 192008 1 192033 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,196219 1 196730 4 197241 6 197752 8 198262 11 198774 12 199285 21 199797 21 200309 21 200814 3 200822 20 201325 5 201334 19 201836 7 201846 18 202347 29 202857 30 203367 30 203878 28 204390 26 204901 25 205413 24 205924 23 206436 21 206948 20 207460 19 207974 15 208488 11 209005 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,200368 11 200877 17 201387 22 201898 24 202410 25 202920 28 203431 29 203942 31 204453 33 204964 34 205475 36 205987 37 206498 38 207009 40 207521 40 208032 41 208544 42 209056 41 209568 41 210081 39 210593 39 211106 37 211618 35 212132 32 212645 29 213158 27 213671 24 214185 2 214189 17 214702 13
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,215041 15 215553 16 216065 18 216577 19 217089 19 217601 20 218113 20 218625 20 219137 20 219649 20 220161 20 220673 20 221185 20 221697 19 222209 19 222721 20 223233 20 223745 20 224257 19 224769 19 225282 18 225794 17 226305 18 226817 17 227329 17 227841 16 228353 16 228865 15 229377 14 229889 14 230401 13 230913 13 231425 12 231937 11 232449 8 232961 6 233473 6 233985 5 234497 4 235009 3 235521 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,219829 6 220339 8 220850 11 221361 13 221872 14 222383 16 222893 19 223404 20 223916 21 224428 21 224940 14 224955 6 224965 6 225452 13 225468 14 225964 13 225980 14 226476 13 226492 14 226988 14 227004 13 227500 14 227516 13 228013 26 228525 26 229038 24 229550 23 230064 21 230577 18 231091 15 231606 1 231608 8
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,224836 4 225340 2 225347 5 225850 5 225859 5 226361 6 226370 7 226871 9 226881 8 227382 18 227893 19 228404 19 228914 21 229425 21 229936 21 230444 24 230955 24 231465 26 231975 27 232486 27 232997 27 233509 13 233527 9 234021 13 234039 9 234533 12 234551 8 235044 14 235062 9 235556 27 236069 26 236581 26 237093 26 237606 24 238119 22 238632 20 239144 19 239657 16 240172 12 240685 9 241198 7 241712 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,251739 1 252250 3 252761 5 253273 6 253783 8 254294 9 254804 10 255310 16 255818 1 255821 17 256325 25 256836 26 257346 28 257858 28 258370 28 258886 23 259415 5
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,258072 2 258583 4 258593 1 259094 7 259103 5 259605 15 260112 12 260125 7 260624 11 260640 4 261134 15 261150 6 261646 13 261663 4 262159 7 262670 7 263182 7 263693 7 264203 7 264714 4 264719 3 265225 3 265736 4 266247 4 266758 4 267269 4 267781 4 268292 4 268802 6 269313 6 269825 7 270337 8 270849 10 271361 10 271873 4 271879 4 272385 1 272392 3 272904 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,259115 3 259626 5 260138 6 260650 6 261161 8 261673 8 262184 9 262689 4 262695 10 263202 3 263206 11 263715 15 264230 11 264742 12 265255 11 265768 10 266280 11 266793 11 267305 11 267818 11 268331 11 268843 11 269355 11 269867 11 270379 12 270890 12 271402 12 271914 12 272425 12 272937 12 273449 4 273455 6 273960 4 273967 6 274472 3 274479 6 274985 2 274991 6 275502 7 276014 7 276525 8 277037 7 277549 7 278058 10 278568 11 279080 11 279592 10 280104 9 280617 5 281130 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,273413 1 273924 3 274436 3 274948 3 275460 3 275973 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,275879 1 276384 12 276893 16 277402 19 277911 22 278422 23 278932 25 279443 17 279461 8 279954 18 279975 6 280466 18 280488 3 280978 18 281489 19 281512 1 282001 20 282023 3 282513 26 283025 26 283537 26 284049 26 284561 26 285073 27 285585 28 286098 27 286610 27 287122 9 287135 14 287634 9 287648 13 288147 6 288162 9 288659 5 288676 7 289172 1 289191 2 289704 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,277434 1 277438 4 277944 12 278454 16 278965 17 279476 22 279988 23 280500 23 281013 21 281525 18 281545 3 282037 17 282058 4 282549 4 282555 11 282570 6 283062 2 283069 10 283081 9 283582 9 283593 9 284095 8 284105 10 284609 6 284616 12 285129 11 285641 11 286153 11 286665 11 287178 10 287691 9 288203 9 288715 9 289229 6 289741 5
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,277539 2 278051 2 278564 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,282136 4 282645 7 283154 11 283666 11 284178 11 284690 11 285202 11 285715 8 286228 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,288701 4 289211 4 289714 1 289718 1 289720 8 290226 14 290738 15 291252 12 291764 6 291773 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,290222 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,293040 4 293551 7 294061 15 294562 3 294572 17 295073 6 295081 21 295585 29 296097 28 296610 27 297122 28 297628 3 297633 9 297645 17 298140 7 298148 5 298160 15 298652 7 298661 3 298675 12 299166 5 299188 11 299679 5 299700 12 300192 3 300212 12 300704 4 300724 5 300731 6 301217 2 301235 5 301244 5 301747 5 301756 6 302259 5 302268 11 302772 4 302781 11 302794 1 303285 2 303293 14 303805 15 304279 2 304317 14 304790 3 304830 12 305302 4 305342 12 305814 5 305855 11 306327 5 306370 8 306839 6 306882 8 307351 6 307399 3 307863 6 307906 4 307911 5 308375 6 308417 12 308887 6 308906 1 308928 13 309400 5 309415 6 309436 15 309912 5 309926 8 309939 4 309946 17 310424 5 310437 38 310937 6 310948 37 311449 8 311459 38 311962 47 312475 45 312988 41 313500 40 314013 38 314526 27 314556 7 315046 10 315070 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,300830 11 301341 12 301850 16 302362 15 302874 14 303386 13 303899 10 304413 8 304926 6 305439 4 305952 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,302763 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,303788 1 304299 1 304810 3 305322 3 305834 3 306346 3 306858 3 307372 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,309341 6 309849 1 309851 9 310359 13 310870 15 311385 12 311898 11 312411 10 312924 9 313437 8 313950 7 314462 7 314974 7 315486 6 315493 2 315999 10 316511 4 316518 1 316522 2 317029 2 317033 4 317541 1 317545 4 318053 6 318566 4 319078 4 319590 3 320101 4 320613 4 321123 6 321633 8 322136 3 322144 8 322645 18 323156 18 323667 18 324179 18 324691 17 325203 15 325715 14 326227 8 326740 4 327252 3 327764 3 328276 3 328787 4 329299 3 329812 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,310349 3 310858 7 311369 8 311880 9 312389 12 312900 13 313411 13 313923 12 314435 8 314946 7 315458 6 315971 5 316483 5 316995 6 317006 2 317506 7 317517 3 318018 7 318028 4 318529 15 319041 15 319552 16 320063 17 320575 17 321086 18 321598 17 322109 18 322620 19 323131 10 323144 7 323643 4 323657 6 324154 5 324169 6 324666 4 324682 5 325178 4 325195 5 325690 4 325709 3 326202 4 326221 4 326715 3 326733 3 327227 4 327234 3 327245 3 327739 4 327744 7 327756 3 328252 13 328266 6 328764 20 329277 20 329792 17 330305 8 330315 6 330830 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,310560 1 310562 1 311072 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,313213 2 313725 3 314237 5 314749 6 315258 1 315260 8 315769 12 316280 14 316792 14 317302 16 317813 18 318324 19 318836 19 319349 18 319864 15 320350 4 320377 15 320863 3 320891 13 321375 4 321403 13 321888 4 321915 14 322401 4 322426 14 322913 4 322937 15 323418 3 323425 6 323447 18 323929 15 323958 19 324441 26 324469 20 324954 24 324980 21 325466 23 325493 20 325979 22 326005 20 326492 21 326516 21 327006 19 327028 21 327519 19 327540 21 328032 41 328544 40 329057 39 329571 32 330084 29 330598 26 331112 21 331625 18 332140 15 332654 9 332664 1 333170 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,336389 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,337412 2 337924 2 338436 2 338948 3 339460 3 339973 1 340485 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,337921 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,122 5 645 6 1170 5 1693 5 2220 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,428 6 952 6 1476 6 2000 7 2524 6 3048 6 3572 6 4096 6 4621 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,769 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,1816 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,5758 1 6282 4 6805 5 7329 5 7854 3 8378 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,15819 3 16342 6 16866 7 17389 9 17913 10 18437 10 18961 10 19485 10 20008 11 20532 11 21056 10 21581 9 22105 8 22630 7 23154 5 23680 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,16430 1 16953 1 17477 3 18001 3 18525 5 19049 4 19573 5 20098 4 20622 4 21146 4 21669 5 22194 4 22717 5 23241 4 23764 5 24287 6 24811 6 25334 7 25858 7 26382 7 26907 6 27431 6 27955 5 28478 6 29003 5 29526 5 30051 4 30575 4 31100 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,31503 3 32026 6 32551 6 33074 8 33598 9 34123 8 34647 8 35171 9 35695 8 36219 9 36743 9 37267 9 37791 9 38315 9 38839 9 39363 9 39887 9 40412 8 40936 8 41460 7 41985 5 42510 4 43034 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,32085 2 32608 3 33133 4 33658 1 34182 4 34707 2 35230 5 35756 3 36279 5 36805 2 37328 4 37853 2 38377 3 38902 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,33665 1 34189 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,36285 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,36709 3 37231 7 37754 8 38278 9 38801 10 39325 11 39849 12 40373 15 40897 16 41422 15 41946 15 42471 14 42996 12 43521 11 44047 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,37785 2 38308 4 38831 5 39355 6 39879 6 40402 8 40926 8 41450 8 41974 8 42498 8 43022 8 43546 8 44070 8 44594 8 45118 8 45641 9 46165 9 46689 8 47213 8 47737 8 48261 8 48785 7 49310 6 49834 5 50358 5 50883 3 51408 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,37819 4 38342 6 38866 6 39389 7 39913 8 40436 9 40960 9 41484 10 42007 11 42531 10 43055 10 43579 10 44103 10 44627 10 45151 9 45676 8 46200 7 46725 5 47250 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,44689 3 45213 7 45736 10 46260 12 46785 11 47309 11 47833 11 48358 9 48882 9 49407 6 49933 1
